data,ano,mes,nome_mes,cidade,regiao,latitude,longitude,temp_max,temp_min,temp_media,umidade_pct,chuva_mm,vento_kmh,pressao_hpa
2022-01-01,2022,1,Janeiro,Belém,Norte,-1.45,-48.5,26.9,15.5,21.2,85.5,224.9,5.7,1019.7
2021-02-01,2021,2,Fevereiro,Brasília,Centro-Oeste,-15.78,-47.93,24.2,15.9,20.0,65.1,67.0,16.0,1000.7
2021-11-01,2021,11,Novembro,Belém,Norte,-1.45,-48.5,25.7,19.6,22.6,78.5,184.9,31.8,1021.8
2023-02-01,2023,2,Fevereiro,São Luís,Nordeste,-2.53,-44.3,28.6,21.1,24.8,59.9,106.4,9.1,1009.7
2020-01-01,2020,1,Janeiro,Campo Grande,Centro-Oeste,-20.44,-54.65,22.7,15.3,19.0,62.6,98.1,34.4,1017.8
2020-02-01,2020,2,Fevereiro,São Paulo,Sudeste,-23.55,-46.63,21.8,10.7,16.2,78.6,132.9,10.3,1020.5
2021-05-01,2021,5,Maio,São Luís,Nordeste,-2.53,-44.3,29.2,21.5,25.4,55.5,183.4,21.3,1005.0
2020-05-01,2020,5,Maio,Goiânia,Centro-Oeste,-16.69,-49.26,25.6,15.6,20.6,70.8,165.2,20.7,1018.6
2023-03-01,2023,3,Março,Belo Horizonte,Sudeste,-19.92,-43.94,25.3,18.6,22.0,71.5,105.8,11.2,1021.4
2023-09-01,2023,9,Setembro,Salvador,Nordeste,-12.97,-38.51,27.3,17.6,22.5,62.7,140.0,24.0,1013.5
2022-07-01,2022,7,Julho,Curitiba,Sul,-25.43,-49.27,15.2,10.3,15.2,89.0,70.3,20.6,1019.7
2021-05-01,2021,5,Maio,Goiânia,Centro-Oeste,-16.69,-49.26,23.5,17.3,20.4,62.4,228.6,8.4,1015.2
2020-06-01,2020,6,Junho,Campo Grande,Centro-Oeste,-20.44,-54.65,24.6,14.7,19.6,83.6,218.6,20.7,1005.0
2023-09-01,2023,9,Setembro,Belém,Norte,-1.45,-48.5,25.7,14.9,20.3,78.2,308.0,31.0,1015.1
2020-10-01,2020,10,Outubro,Natal,Nordeste,-5.79,-35.21,23.9,13.3,18.6,50.1,121.2,7.7,1005.8
2024-11-01,2024,11,Novembro,Rio de Janeiro,Sudeste,-22.91,-43.17,23.1,15.5,19.3,68.7,36.9,23.4,1007.6
2021-01-01,2021,1,Janeiro,Campo Grande,Centro-Oeste,-20.44,-54.65,23.2,13.7,18.4,70.8,103.0,32.2,1004.6
2020-03-01,2020,3,Março,Belém,Norte,-1.45,-48.5,26.7,16.1,21.4,82.7,263.1,17.8,1008.0
2023-06-01,2023,6,Junho,Fortaleza,Nordeste,-3.72,-38.54,30.3,19.4,24.8,56.5,47.4,34.9,1015.9
2024-08-01,2024,8,Agosto,Cuiabá,Centro-Oeste,-15.6,-56.1,23.6,12.4,18.0,66.9,139.7,19.2,1020.7
2024-11-01,2024,11,Novembro,Macapá,Norte,0.03,-51.07,25.9,14.8,20.4,85.6,189.7,12.6,1015.1
2023-08-01,2023,8,Agosto,Macapá,Norte,0.03,-51.07,24.4,16.4,20.4,90.3,280.3,26.9,1020.2
2022-02-01,2022,2,Fevereiro,Porto Velho,Norte,-8.76,-63.9,27.2,20.7,24.0,79.0,161.0,15.6,1009.4
2022-09-01,2022,9,Setembro,Curitiba,Sul,-25.43,-49.27,20.4,11.2,15.8,77.6,73.9,27.3,1012.4
2021-02-01,2021,2,Fevereiro,Salvador,Nordeste,-12.97,-38.51,29.1,17.1,23.1,68.5,86.2,30.1,1017.4
2024-11-01,2024,11,Novembro,Belém,Norte,-1.45,-48.5,24.9,14.6,19.8,76.8,246.8,29.1,1016.4
2022-01-01,2022,1,Janeiro,Rio de Janeiro,Sudeste,-22.91,-43.17,24.2,16.0,20.1,78.2,70.2,22.6,1009.9
2020-11-01,2020,11,Novembro,Fortaleza,Nordeste,-3.72,-38.54,28.2,19.0,23.6,50.5,39.9,25.7,1011.1
2020-12-01,2020,12,Dezembro,Florianópolis,Sul,-27.6,-48.55,20.2,12.4,16.3,87.5,61.4,8.2,1010.6
2020-10-01,2020,10,Outubro,Manaus,Norte,-3.1,-60.02,25.1,17.2,21.2,83.5,251.1,12.5,1013.1
2022-06-01,2022,6,Junho,São Luís,Nordeste,-2.53,-44.3,29.7,22.5,26.1,68.1,262.3,19.5,1008.8
2021-04-01,2021,4,Abril,Fortaleza,Nordeste,-3.72,-38.54,30.6,19.9,25.2,47.3,115.2,30.1,1018.3
2024-06-01,2024,6,Junho,Teresina,Nordeste,-5.09,-42.8,29.9,20.5,25.2,49.9,77.0,18.3,1013.0
2022-06-01,2022,6,Junho,Salvador,Nordeste,-12.97,-38.51,29.3,21.1,25.2,65.8,226.7,14.6,1024.8
2024-11-01,2024,11,Novembro,Cuiabá,Centro-Oeste,-15.6,-56.1,26.9,16.2,21.5,70.3,104.4,34.4,1004.0
2023-07-01,2023,7,Julho,Belo Horizonte,Sudeste,-19.92,-43.94,22.1,14.8,18.5,73.3,181.0,29.3,1000.4
2021-06-01,2021,6,Junho,Teresina,Nordeste,-5.09,-42.8,32.6,25.8,29.2,54.7,103.7,14.0,1014.3
2023-05-01,2023,5,Maio,São Luís,Nordeste,-2.53,-44.3,28.4,21.3,24.8,66.3,214.8,19.3,1004.2
2021-05-01,2021,5,Maio,Curitiba,Sul,-25.43,-49.27,16.4,8.1,12.2,82.7,87.0,11.8,1008.6
2022-01-01,2022,1,Janeiro,Porto Velho,Norte,-8.76,-63.9,25.3,16.7,21.0,88.2,204.3,34.7,1018.5
2021-10-01,2021,10,Outubro,Maceió,Nordeste,-9.67,-35.74,23.7,13.9,18.8,65.2,110.3,13.8,1009.0
2021-08-01,2021,8,Agosto,Curitiba,Sul,-25.43,-49.27,19.2,11.5,15.4,86.0,34.2,32.5,1013.5
2024-12-01,2024,12,Dezembro,Maceió,Nordeste,-9.67,-35.74,25.6,17.6,21.6,66.2,79.2,9.8,1014.4
2024-10-01,2024,10,Outubro,Porto Velho,Norte,-8.76,-63.9,25.8,19.1,22.5,82.9,228.4,16.5,1011.5
2021-02-01,2021,2,Fevereiro,Florianópolis,Sul,-27.6,-48.55,18.1,7.6,12.8,77.5,66.0,12.5,1013.9
2024-04-01,2024,4,Abril,Porto Alegre,Sul,-30.03,-51.23,14.4,3.3,8.8,81.0,40.6,10.7,1015.5
2020-10-01,2020,10,Outubro,Cuiabá,Centro-Oeste,-15.6,-56.1,25.4,19.1,22.2,66.1,88.9,31.4,1013.6
2024-01-01,2024,1,Janeiro,Brasília,Centro-Oeste,-15.78,-47.93,24.2,17.8,21.0,76.1,88.9,21.2,1013.7
2024-06-01,2024,6,Junho,Florianópolis,Sul,-27.6,-48.55,18.7,10.7,14.7,88.4,25.0,10.0,1012.0
2020-08-01,2020,8,Agosto,Manaus,Norte,-3.1,-60.02,26.7,18.7,22.7,89.9,270.7,14.8,1010.9
2021-05-01,2021,5,Maio,Brasília,Centro-Oeste,-15.78,-47.93,25.2,14.0,19.6,62.5,123.3,12.7,1010.6
2020-08-01,2020,8,Agosto,Brasília,Centro-Oeste,-15.78,-47.93,20.1,10.9,15.5,79.1,144.0,16.2,1019.0
2020-11-01,2020,11,Novembro,Belo Horizonte,Sudeste,-19.92,-43.94,20.9,12.4,16.6,69.4,94.1,10.8,1018.7
2024-10-01,2024,10,Outubro,Recife,Nordeste,-8.05,-34.88,26.3,15.6,21.0,60.0,129.6,18.3,1007.7
2022-06-01,2022,6,Junho,Recife,Nordeste,-8.05,-34.88,27.3,15.6,21.4,64.7,206.3,32.7,1015.9
2021-07-01,2021,7,Julho,Cuiabá,Centro-Oeste,-15.6,-56.1,25.9,17.7,20.65,64.1,208.1,9.8,1019.1
2024-08-01,2024,8,Agosto,Rio de Janeiro,Sudeste,-22.91,-43.17,25.3,13.6,19.4,66.8,123.2,28.9,1004.7
2022-01-01,2022,1,Janeiro,São Paulo,Sudeste,-23.55,-46.63,21.5,12.6,17.0,79.2,130.6,25.4,1013.1
2021-07-01,2021,7,Julho,Fortaleza,Nordeste,-3.72,-38.54,25.7,14.6,20.2,63.1,139.6,11.9,1016.3
2021-12-01,2021,12,Dezembro,Belo Horizonte,Sudeste,-19.92,-43.94,24.1,13.9,19.0,70.9,75.5,18.5,1019.9
2021-01-01,2021,1,Janeiro,Salvador,Nordeste,-12.97,-38.51,24.7,18.6,21.6,66.6,136.5,30.2,1002.5
2023-11-01,2023,11,Novembro,São Paulo,Sudeste,-23.55,-46.63,14.9,6.7,10.8,73.7,95.6,20.2,1011.0
2020-11-01,2020,11,Novembro,Porto Alegre,Sul,-30.03,-51.23,22.9,12.4,17.6,80.8,152.6,19.6,1021.9
2022-05-01,2022,5,Maio,Vitória,Sudeste,-20.32,-40.34,26.6,18.1,22.4,73.9,164.5,12.7,1014.5
2023-10-01,2023,10,Outubro,Maceió,Nordeste,-9.67,-35.74,25.7,13.7,19.7,62.1,93.4,24.9,1008.8
2023-01-01,2023,1,Janeiro,Rio de Janeiro,Sudeste,-22.91,-43.17,24.2,12.9,18.6,72.4,31.3,20.4,1019.9
2022-07-01,2022,7,Julho,Campo Grande,Centro-Oeste,-20.44,-54.65,26.2,19.0,22.6,71.8,227.0,33.6,1019.3
2021-06-01,2021,6,Junho,São Paulo,Sudeste,-23.55,-46.63,19.4,12.2,15.8,84.7,187.7,8.7,1008.3
2024-08-01,2024,8,Agosto,Curitiba,Sul,-25.43,-49.27,20.0,12.0,16.0,83.1,15.0,32.5,1017.1
2021-09-01,2021,9,Setembro,São Luís,Nordeste,-2.53,-44.3,24.0,14.2,19.1,54.5,150.9,22.9,1011.0
2024-04-01,2024,4,Abril,Maceió,Nordeste,-9.67,-35.74,31.7,24.8,25.1,62.4,130.9,20.5,1024.4
2024-06-01,2024,6,Junho,Porto Alegre,Sul,-30.03,-51.23,15.7,8.1,11.9,81.6,45.8,29.8,1010.1
2023-11-01,2023,11,Novembro,Macapá,Norte,0.03,-51.07,28.8,20.2,24.5,89.8,237.2,15.9,1013.9
2020-04-01,2020,4,Abril,Rio de Janeiro,Sudeste,-22.91,-43.17,27.2,15.8,21.5,61.9,156.3,11.4,1012.8
2024-01-01,2024,1,Janeiro,Macapá,Norte,0.03,-51.07,25.3,19.1,22.2,80.8,241.5,32.9,1016.9
2020-08-01,2020,8,Agosto,Porto Alegre,Sul,-30.03,-51.23,20.1,12.1,16.1,87.1,60.1,24.9,1011.4
2022-09-01,2022,9,Setembro,Macapá,Norte,0.03,-51.07,26.5,18.0,22.2,80.9,299.9,31.6,1019.6
2021-08-01,2021,8,Agosto,Belém,Norte,-1.45,-48.5,27.6,20.7,24.2,69.6,314.7,33.4,1011.7
2022-05-01,2022,5,Maio,Porto Velho,Norte,-8.76,-63.9,28.5,18.0,23.2,75.5,304.5,28.9,1006.9
2023-10-01,2023,10,Outubro,Curitiba,Sul,-25.43,-49.27,20.1,9.2,14.6,89.2,96.3,33.5,1012.1
2020-12-01,2020,12,Dezembro,Brasília,Centro-Oeste,-15.78,-47.93,21.0,11.6,16.3,67.9,16.5,11.5,1007.0
2020-01-01,2020,1,Janeiro,Florianópolis,Sul,-27.6,-48.55,22.8,12.7,17.8,87.5,162.1,5.9,1022.2
2021-10-01,2021,10,Outubro,Cuiabá,Centro-Oeste,-15.6,-56.1,25.9,18.6,22.2,62.2,125.2,13.3,1006.6
2024-08-01,2024,8,Agosto,Brasília,Centro-Oeste,-15.78,-47.93,21.1,12.2,16.6,67.9,101.5,17.2,1004.1
2021-02-01,2021,2,Fevereiro,Porto Velho,Norte,-8.76,-63.9,28.2,18.8,23.5,82.1,210.9,17.1,1014.8
2020-07-01,2020,7,Julho,Florianópolis,Sul,-27.6,-48.55,18.3,10.3,14.3,89.4,22.2,5.6,1014.1
2024-01-01,2024,1,Janeiro,Salvador,Nordeste,-12.97,-38.51,25.1,17.2,21.2,67.8,140.1,12.3,1012.1
2022-12-01,2022,12,Dezembro,Curitiba,Sul,-25.43,-49.27,21.0,13.0,17.0,84.9,163.7,7.2,1010.0
2022-04-01,2022,4,Abril,Maceió,Nordeste,-9.67,-35.74,29.0,20.9,25.0,53.9,199.7,26.5,1019.3
2022-06-01,2022,6,Junho,Belo Horizonte,Sudeste,-19.92,-43.94,22.0,11.3,16.6,76.0,151.2,6.0,1010.7
2022-01-01,2022,1,Janeiro,Maceió,Nordeste,-9.67,-35.74,28.3,20.3,24.3,58.2,104.6,5.7,1012.2
2021-02-01,2021,2,Fevereiro,Rio de Janeiro,Sudeste,-22.91,-43.17,25.2,15.6,20.4,68.6,143.5,9.6,1016.8
2023-12-01,2023,12,Dezembro,Recife,Nordeste,-8.05,-34.88,27.3,17.9,22.6,58.8,88.9,22.3,1011.7
2022-03-01,2022,3,Março,Salvador,Nordeste,-12.97,-38.51,27.4,19.0,23.2,76.1,91.8,26.9,1007.0
2020-01-01,2020,1,Janeiro,Manaus,Norte,-3.1,-60.02,28.2,17.8,23.0,84.3,171.6,9.7,1014.6
2020-01-01,2020,1,Janeiro,Salvador,Nordeste,-12.97,-38.51,27.9,21.9,24.9,55.2,116.7,22.0,1009.4
2024-01-01,2024,1,Janeiro,Curitiba,Sul,-25.43,-49.27,16.4,6.8,11.6,78.4,102.9,13.5,1010.4
2024-08-01,2024,8,Agosto,São Luís,Nordeste,-2.53,-44.3,28.4,21.9,25.2,57.0,225.1,12.7,1004.9
2024-06-01,2024,6,Junho,Vitória,Sudeste,-20.32,-40.34,27.0,15.6,21.3,69.3,211.5,26.7,1010.3
2024-01-01,2024,1,Janeiro,São Paulo,Sudeste,-23.55,-46.63,16.9,10.6,13.8,72.2,28.5,12.5,1012.0
2023-07-01,2023,7,Julho,São Paulo,Sudeste,-23.55,-46.63,22.1,15.2,18.6,82.1,203.7,12.1,1016.2
2021-08-01,2021,8,Agosto,São Paulo,Sudeste,-23.55,-46.63,18.1,9.1,13.6,68.4,258.3,12.7,1009.0
2023-12-01,2023,12,Dezembro,Rio de Janeiro,Sudeste,-22.91,-43.17,22.0,10.6,16.3,65.6,78.4,5.6,1009.4
2024-05-01,2024,5,Maio,Porto Velho,Norte,-8.76,-63.9,27.5,15.8,21.6,83.2,221.5,9.5,1007.5
2022-07-01,2022,7,Julho,São Luís,Nordeste,-2.53,-44.3,27.8,15.3,21.0,47.1,280.7,12.6,1014.1
2020-06-01,2020,6,Junho,Porto Velho,Norte,-8.76,-63.9,29.5,22.5,26.0,71.3,283.2,12.7,1012.6
2020-11-01,2020,11,Novembro,Florianópolis,Sul,-27.6,-48.55,23.2,14.0,18.6,79.6,76.1,16.1,1006.1
2024-03-01,2024,3,Março,Maceió,Nordeste,-9.67,-35.74,28.6,21.3,25.0,67.4,113.7,20.2,1018.7
2024-06-01,2024,6,Junho,Brasília,Centro-Oeste,-15.78,-47.93,24.8,13.6,19.2,62.1,170.8,11.7,1011.5
2022-07-01,2022,7,Julho,Belém,Norte,-1.45,-48.5,26.9,16.8,21.8,88.9,278.3,29.6,1011.0
2021-05-01,2021,5,Maio,Florianópolis,Sul,-27.6,-48.55,18.3,10.0,14.2,91.0,47.7,15.0,1014.5
2020-02-01,2020,2,Fevereiro,Macapá,Norte,0.03,-51.07,28.2,22.0,25.1,81.3,237.0,17.3,1007.3
2021-07-01,2021,7,Julho,Campo Grande,Centro-Oeste,-20.44,-54.65,25.5,14.4,18.75,63.5,165.2,24.7,1013.6
2024-07-01,2024,7,Julho,Salvador,Nordeste,-12.97,-38.51,24.4,18.1,21.2,70.4,193.2,15.7,1006.2
2020-12-01,2020,12,Dezembro,Fortaleza,Nordeste,-3.72,-38.54,24.7,14.1,19.4,51.4,41.7,33.9,1012.3
2020-10-01,2020,10,Outubro,Belém,Norte,-1.45,-48.5,25.7,19.5,22.6,75.7,299.3,31.3,1015.0
2020-12-01,2020,12,Dezembro,Porto Velho,Norte,-8.76,-63.9,25.5,16.5,21.0,81.8,196.9,22.1,1014.5
2020-01-01,2020,1,Janeiro,Recife,Nordeste,-8.05,-34.88,27.3,15.7,21.5,58.0,138.3,30.3,1011.0
2022-08-01,2022,8,Agosto,Campo Grande,Centro-Oeste,-20.44,-54.65,25.4,15.3,20.4,64.1,120.0,13.0,1020.8
2022-03-01,2022,3,Março,Recife,Nordeste,-8.05,-34.88,30.0,21.1,25.6,58.9,175.4,23.1,1012.0
2022-07-01,2022,7,Julho,Florianópolis,Sul,-27.6,-48.55,21.3,11.2,16.2,86.5,71.7,20.8,1019.4
2020-06-01,2020,6,Junho,Rio de Janeiro,Sudeste,-22.91,-43.17,23.5,17.2,20.4,82.7,160.8,22.7,1018.0
2021-08-01,2021,8,Agosto,Maceió,Nordeste,-9.67,-35.74,24.3,15.3,19.8,62.2,131.4,18.9,1008.8
2023-08-01,2023,8,Agosto,Florianópolis,Sul,-27.6,-48.55,22.4,10.9,16.6,90.1,68.4,21.3,1013.7
2020-05-01,2020,5,Maio,Salvador,Nordeste,-12.97,-38.51,29.2,19.7,24.4,63.1,237.4,12.4,1010.1
2021-04-01,2021,4,Abril,Maceió,Nordeste,-9.67,-35.74,27.5,15.6,21.6,57.0,131.9,20.2,1008.5
2022-06-01,2022,6,Junho,Curitiba,Sul,-25.43,-49.27,17.0,5.9,11.4,91.3,28.8,23.4,1021.0
2023-03-01,2023,3,Março,Recife,Nordeste,-8.05,-34.88,28.7,17.2,23.0,50.0,110.6,10.3,1017.3
2020-02-01,2020,2,Fevereiro,São Luís,Nordeste,-2.53,-44.3,31.1,21.3,26.2,67.4,177.8,33.8,1010.9
2023-09-01,2023,9,Setembro,Porto Velho,Norte,-8.76,-63.9,26.1,18.5,22.3,83.6,238.2,16.5,1019.6
2022-05-01,2022,5,Maio,Manaus,Norte,-3.1,-60.02,26.6,15.8,21.2,85.9,281.7,7.4,1004.7
2023-01-01,2023,1,Janeiro,Maceió,Nordeste,-9.67,-35.74,26.1,16.0,21.0,62.7,139.0,14.3,1015.7
2021-02-01,2021,2,Fevereiro,Macapá,Norte,0.03,-51.07,30.2,21.4,25.8,84.4,231.3,29.8,1001.8
2023-10-01,2023,10,Outubro,Florianópolis,Sul,-27.6,-48.55,23.4,16.3,19.8,83.0,83.3,12.3,1009.6
2021-09-01,2021,9,Setembro,Porto Alegre,Sul,-30.03,-51.23,19.4,10.9,15.2,80.5,92.3,15.0,1018.3
2024-02-01,2024,2,Fevereiro,Porto Velho,Norte,-8.76,-63.9,28.2,18.7,23.4,88.5,137.0,22.0,1013.4
2022-01-01,2022,1,Janeiro,Cuiabá,Centro-Oeste,-15.6,-56.1,26.2,19.9,23.0,67.2,42.5,18.5,1004.0
2024-05-01,2024,5,Maio,Natal,Nordeste,-5.79,-35.21,30.2,18.6,24.4,52.5,130.6,9.1,1015.5
2024-06-01,2024,6,Junho,Porto Velho,Norte,-8.76,-63.9,30.3,19.0,24.6,78.0,256.95,17.4,1020.3
2023-03-01,2023,3,Março,Maceió,Nordeste,-9.67,-35.74,30.2,20.1,25.2,64.7,112.2,14.1,1010.0
2024-08-01,2024,8,Agosto,Belo Horizonte,Sudeste,-19.92,-43.94,21.4,12.5,17.0,73.5,149.5,32.8,1012.8
2021-04-01,2021,4,Abril,Cuiabá,Centro-Oeste,-15.6,-56.1,27.9,21.0,24.4,65.9,164.2,13.5,1014.0
2020-12-01,2020,12,Dezembro,Maceió,Nordeste,-9.67,-35.74,25.6,18.7,22.0,62.8,79.8,27.4,1014.2
2021-02-01,2021,2,Fevereiro,Belém,Norte,-1.45,-48.5,30.6,19.0,24.8,77.4,251.3,8.4,1016.9
2022-04-01,2022,4,Abril,Vitória,Sudeste,-20.32,-40.34,26.6,14.7,20.6,62.8,134.1,13.8,1006.1
2023-12-01,2023,12,Dezembro,Teresina,Nordeste,-5.09,-42.8,27.2,18.0,22.6,50.2,4.45,19.5,1008.0
2023-10-01,2023,10,Outubro,São Paulo,Sudeste,-23.55,-46.63,19.0,8.4,13.7,69.8,141.4,16.8,1008.1
2024-10-01,2024,10,Outubro,Natal,Nordeste,-5.79,-35.21,25.7,17.8,21.8,53.7,45.2,6.3,1013.4
2024-07-01,2024,7,Julho,Macapá,Norte,0.03,-51.07,29.2,22.1,25.6,82.6,325.4,18.6,1015.0
2021-01-01,2021,1,Janeiro,Goiânia,Centro-Oeste,-16.69,-49.26,26.2,19.5,22.8,67.3,107.1,27.9,1010.0
2022-11-01,2022,11,Novembro,Macapá,Norte,0.03,-51.07,23.6,15.2,19.4,84.5,209.7,29.5,1005.6
2023-07-01,2023,7,Julho,Porto Velho,Norte,-8.76,-63.9,27.6,17.8,22.7,81.5,245.8,20.6,1013.8
2021-01-01,2021,1,Janeiro,Porto Velho,Norte,-8.76,-63.9,27.5,19.1,23.3,74.3,151.8,24.7,1014.5
2023-12-01,2023,12,Dezembro,São Paulo,Sudeste,-23.55,-46.63,16.6,8.4,12.5,65.5,91.4,22.2,1020.1
2024-06-01,2024,6,Junho,Cuiabá,Centro-Oeste,-15.6,-56.1,30.4,20.0,25.2,62.9,219.6,21.9,1014.4
2020-08-01,2020,8,Agosto,Vitória,Sudeste,-20.32,-40.34,22.5,14.5,18.5,71.2,183.3,27.5,1016.6
2020-06-01,2020,6,Junho,Macapá,Norte,0.03,-51.07,28.9,20.1,24.5,89.5,365.1,21.4,1007.8
2023-06-01,2023,6,Junho,Manaus,Norte,-3.1,-60.02,29.2,20.7,25.0,92.4,292.9,19.1,1013.0
2022-09-01,2022,9,Setembro,Brasília,Centro-Oeste,-15.78,-47.93,17.4,10.4,13.9,67.9,124.5,11.0,1022.8
2024-01-01,2024,1,Janeiro,Belém,Norte,-1.45,-48.5,28.8,22.5,25.6,72.4,246.0,5.7,1010.4
2023-03-01,2023,3,Março,Manaus,Norte,-3.1,-60.02,28.2,18.2,23.2,78.9,273.1,28.7,1016.3
2022-05-01,2022,5,Maio,Teresina,Nordeste,-5.09,-42.8,34.8,27.3,31.0,55.2,135.7,10.8,1011.0
2020-08-01,2020,8,Agosto,Campo Grande,Centro-Oeste,-20.44,-54.65,24.1,15.1,19.6,68.9,190.1,27.3,1015.6
2023-05-01,2023,5,Maio,Vitória,Sudeste,-20.32,-40.34,28.8,20.6,24.7,76.9,163.5,9.5,1014.9
2020-10-01,2020,10,Outubro,Florianópolis,Sul,-27.6,-48.55,22.4,12.1,17.2,89.2,92.6,10.3,1013.9
2020-04-01,2020,4,Abril,Maceió,Nordeste,-9.67,-35.74,29.2,21.3,25.2,56.5,186.6,29.6,1021.2
2024-01-01,2024,1,Janeiro,São Luís,Nordeste,-2.53,-44.3,26.4,18.2,22.3,61.9,154.9,33.3,1008.1
2022-01-01,2022,1,Janeiro,Manaus,Norte,-3.1,-60.02,27.6,16.3,22.0,79.3,231.1,26.1,1018.3
2024-03-01,2024,3,Março,Rio de Janeiro,Sudeste,-22.91,-43.17,26.5,16.3,21.4,70.5,112.5,23.0,1016.4
2023-09-01,2023,9,Setembro,Campo Grande,Centro-Oeste,-20.44,-54.65,22.0,13.9,18.0,73.8,131.3,13.0,998.9
2021-07-01,2021,7,Julho,São Paulo,Sudeste,-23.55,-46.63,19.2,11.5,15.4,73.0,166.0,31.8,1012.0
2023-03-01,2023,3,Março,Vitória,Sudeste,-20.32,-40.34,26.9,15.7,21.3,77.3,106.3,23.0,1018.4
2020-07-01,2020,7,Julho,Salvador,Nordeste,-12.97,-38.51,26.4,17.4,21.9,62.7,242.3,20.2,1009.5
2022-02-01,2022,2,Fevereiro,Maceió,Nordeste,-9.67,-35.74,29.0,19.1,24.0,70.4,124.6,34.5,1008.6
2022-04-01,2022,4,Abril,Curitiba,Sul,-25.43,-49.27,13.2,2.7,8.0,79.4,53.7,5.5,1008.3
2021-12-01,2021,12,Dezembro,Salvador,Nordeste,-12.97,-38.51,24.2,12.6,18.4,70.8,159.8,32.7,1014.1
2021-03-01,2021,3,Março,Goiânia,Centro-Oeste,-16.69,-49.26,27.6,18.0,22.8,67.4,128.8,8.2,1012.4
2024-10-01,2024,10,Outubro,Brasília,Centro-Oeste,-15.78,-47.93,17.5,7.6,12.6,57.0,89.4,34.2,1008.3
2022-11-01,2022,11,Novembro,São Luís,Nordeste,-2.53,-44.3,26.6,15.9,21.2,63.7,139.6,27.4,1003.8
2022-01-01,2022,1,Janeiro,Fortaleza,Nordeste,-3.72,-38.54,27.6,17.2,22.4,50.2,2.5,27.8,1022.1
2022-03-01,2022,3,Março,São Paulo,Sudeste,-23.55,-46.63,23.2,14.7,19.0,83.1,96.3,22.7,1005.5
2024-05-01,2024,5,Maio,Macapá,Norte,0.03,-51.07,29.8,23.1,26.4,89.0,290.8,19.3,1016.1
2022-01-01,2022,1,Janeiro,São Luís,Nordeste,-2.53,-44.3,29.0,19.7,24.4,56.0,139.2,21.0,1018.0
2022-12-01,2022,12,Dezembro,Salvador,Nordeste,-12.97,-38.51,26.4,17.1,21.8,62.5,151.0,5.4,1005.8
2020-07-01,2020,7,Julho,São Paulo,Sudeste,-23.55,-46.63,18.7,9.0,13.8,74.9,229.3,17.9,1002.8
2024-09-01,2024,9,Setembro,Porto Velho,Norte,-8.76,-63.9,23.3,16.8,20.0,70.7,234.4,27.1,1006.2
2021-07-01,2021,7,Julho,Manaus,Norte,-3.1,-60.02,25.6,15.2,20.4,78.4,313.6,7.5,1019.1
2021-07-01,2021,7,Julho,Porto Alegre,Sul,-30.03,-51.23,18.4,11.7,15.0,78.8,22.4,16.2,1010.6
2021-08-01,2021,8,Agosto,Cuiabá,Centro-Oeste,-15.6,-56.1,29.2,21.4,25.3,65.3,131.0,30.0,1015.6
2023-02-01,2023,2,Fevereiro,Rio de Janeiro,Sudeste,-22.91,-43.17,25.6,14.0,19.8,72.8,99.9,26.1,1012.4
2024-04-01,2024,4,Abril,Rio de Janeiro,Sudeste,-22.91,-43.17,29.1,17.2,23.2,74.3,144.0,13.5,1009.8
2024-08-01,2024,8,Agosto,Teresina,Nordeste,-5.09,-42.8,26.8,17.4,22.1,40.7,99.8,13.1,1014.1
2020-02-01,2020,2,Fevereiro,Belém,Norte,-1.45,-48.5,27.9,16.1,22.0,75.5,261.1,12.7,1014.4
2022-09-01,2022,9,Setembro,Fortaleza,Nordeste,-3.72,-38.54,25.2,17.3,21.2,55.0,80.8,12.4,1013.5
2024-03-01,2024,3,Março,Belo Horizonte,Sudeste,-19.92,-43.94,25.1,15.1,20.1,71.1,148.3,31.4,1011.3
2023-05-01,2023,5,Maio,Curitiba,Sul,-25.43,-49.27,15.4,7.5,11.4,88.8,84.1,28.2,1012.9
2023-03-01,2023,3,Março,Fortaleza,Nordeste,-3.72,-38.54,29.3,19.9,24.6,55.6,138.5,22.5,1010.2
2020-10-01,2020,10,Outubro,Belo Horizonte,Sudeste,-19.92,-43.94,19.7,10.0,14.8,64.9,83.5,27.9,1017.0
2022-11-01,2022,11,Novembro,Brasília,Centro-Oeste,-15.78,-47.93,17.8,7.9,12.8,65.7,97.5,15.3,1015.0
2020-09-01,2020,9,Setembro,Salvador,Nordeste,-12.97,-38.51,25.2,17.7,21.4,77.1,134.0,10.9,996.8
2023-06-01,2023,6,Junho,Florianópolis,Sul,-27.6,-48.55,16.3,5.5,10.9,76.9,49.1,30.1,1015.4
2023-01-01,2023,1,Janeiro,Manaus,Norte,-3.1,-60.02,29.4,21.4,25.4,82.0,251.6,27.6,1010.8
2021-04-01,2021,4,Abril,Goiânia,Centro-Oeste,-16.69,-49.26,29.1,20.2,24.6,79.7,143.9,14.3,1014.6
2023-07-01,2023,7,Julho,Rio de Janeiro,Sudeste,-22.91,-43.17,23.0,12.1,17.6,68.0,199.4,26.6,1005.6
2020-03-01,2020,3,Março,Brasília,Centro-Oeste,-15.78,-47.93,23.4,12.7,18.0,74.3,62.9,15.9,1014.3
